fundCode,fundName,date,currentValue,totalValue,xPosition,yPosition
163407,兴全沪深300指数(LOF),2014/9/02,0.8494,0.8494,466,474
163407,兴全沪深300指数(LOF),2014/8/05,0.8527,0.8527,465,475
163407,兴全沪深300指数(LOF),2014/7/08,0.7715,0.7715,468,478
163407,兴全沪深300指数(LOF),2014/6/10,0.7616,0.7616,467,479
163407,兴全沪深300指数(LOF),2014/5/12,0.7628,0.7628,467,480
163407,兴全沪深300指数(LOF),2014/4/10,0.7974,0.7974,465,480
163407,兴全沪深300指数(LOF),2014/3/12,0.7372,0.7372,467,483
163407,兴全沪深300指数(LOF),2014/2/12,0.793,0.793,464,483
163407,兴全沪深300指数(LOF),2014/1/08,0.7679,0.7679,464,485
163407,兴全沪深300指数(LOF),2013/12/10,0.8497,0.8497,460,484
163407,兴全沪深300指数(LOF),2013/11/12,0.8082,0.8082,461,486
163407,兴全沪深300指数(LOF),2013/10/15,0.8469,0.8469,459,487
163407,兴全沪深300指数(LOF),2013/9/06,0.8105,0.8105,460,489
163407,兴全沪深300指数(LOF),2013/8/09,0.7683,0.7683,462,490
163407,兴全沪深300指数(LOF),2013/7/12,0.7689,0.7689,462,492
163407,兴全沪深300指数(LOF),2013/6/17,0.8061,0.8061,460,492
163407,兴全沪深300指数(LOF),2013/5/15,0.8381,0.8381,458,493
163407,兴全沪深300指数(LOF),2013/4/12,0.8344,0.8344,458,495
163407,兴全沪深300指数(LOF),2013/3/13,0.8434,0.8434,457,496
163407,兴全沪深300指数(LOF),2013/2/06,0.9269,0.9269,453,498
163407,兴全沪深300指数(LOF),2013/1/09,0.8488,0.8488,457,499
163407,兴全沪深300指数(LOF),2012/12/07,0.7494,0.7494,462,500
163407,兴全沪深300指数(LOF),2012/11/09,0.7461,0.7461,462,502
163407,兴全沪深300指数(LOF),2012/10/12,0.7641,0.7641,461,503
163407,兴全沪深300指数(LOF),2012/9/10,0.7666,0.7666,461,504
163407,兴全沪深300指数(LOF),2012/8/13,0.7814,0.7814,461,505
163407,兴全沪深300指数(LOF),2012/7/16,0.7946,0.7946,460,507
163407,兴全沪深300指数(LOF),2012/6/18,0.84,0.84,458,508
163407,兴全沪深300指数(LOF),2012/5/21,0.844,0.844,459,510
163407,兴全沪深300指数(LOF),2012/4/19,0.8461,0.8461,459,511
163407,兴全沪深300指数(LOF),2012/3/20,0.8418,0.8418,459,512
163407,兴全沪深300指数(LOF),2012/2/21,0.836,0.836,460,513
163407,兴全沪深300指数(LOF),2012/1/17,0.8118,0.8118,462,514
163407,兴全沪深300指数(LOF),2011/12/19,0.7803,0.7803,464,515
163407,兴全沪深300指数(LOF),2011/11/21,0.842,0.842,461,517
163407,兴全沪深300指数(LOF),2011/10/24,0.8353,0.8353,462,518
163407,兴全沪深300指数(LOF),2011/9/19,0.8625,0.8625,462,520
163407,兴全沪深300指数(LOF),2011/8/19,0.8903,0.8903,461,522
163407,兴全沪深300指数(LOF),2011/7/22,0.9609,0.9609,459,525
163407,兴全沪深300指数(LOF),2011/6/24,0.951,0.951,460,526
163407,兴全沪深300指数(LOF),2011/5/26,0.9307,0.9307,462,527
163407,兴全沪深300指数(LOF),2011/4/27,0.9984,0.9984,460,530
163407,兴全沪深300指数(LOF),2011/3/28,1.0093,1.0093,461,532
163407,兴全沪深300指数(LOF),2011/2/28,0.9896,0.9896,462,532
163407,兴全沪深300指数(LOF),2011/1/24,0.9374,0.9374,466,532
163407,兴全沪深300指数(LOF),2010/11/05,1.0005,1.0005,466,537
000854,鹏华养老产业,2015/10/30,1.385,1.385,469,437
000854,鹏华养老产业,2015/9/25,1.205,1.205,471,447
000854,鹏华养老产业,2015/8/26,1.127,1.127,471,451
000854,鹏华养老产业,2015/7/29,1.51,1.51,459,436
000854,鹏华养老产业,2015/7/01,1.77,1.77,450,426
000854,鹏华养老产业,2015/6/02,2.318,2.318,432,405
000854,鹏华养老产业,2015/5/05,1.61,1.61,451,435
000854,鹏华养老产业,2015/4/03,1.523,1.523,451,441
000854,鹏华养老产业,2015/3/06,1.241,1.241,459,453
000854,鹏华养老产业,2015/1/30,1.121,1.121,461,459
202015,南方开元沪深300ETF联接,2015/10/30,1.2354,1.3954,469,437
202015,南方开元沪深300ETF联接,2015/9/25,1.1349,1.2949,469,443
202015,南方开元沪深300ETF联接,2015/8/26,1.0683,1.2283,468,447
202015,南方开元沪深300ETF联接,2015/7/29,1.3777,1.5377,459,434
202015,南方开元沪深300ETF联接,2015/7/01,1.4763,1.6363,454,432
202015,南方开元沪深300ETF联接,2015/6/02,1.7817,1.9417,443,421
202015,南方开元沪深300ETF联接,2015/5/05,1.5928,1.7528,446,430
202015,南方开元沪深300ETF联接,2015/4/03,1.4534,1.6134,448,437
202015,南方开元沪深300ETF联接,2015/3/06,1.2235,1.3835,454,447
202015,南方开元沪深300ETF联接,2015/1/30,1.209,1.369,453,450
202015,南方开元沪深300ETF联接,2014/12/31,1.2433,1.4033,450,450
202015,南方开元沪深300ETF联接,2014/12/03,1.0554,1.2154,455,458
202015,南方开元沪深300ETF联接,2014/11/05,0.8983,1.0583,460,464
202015,南方开元沪深300ETF联接,2014/10/08,0.8903,1.0503,459,466
202015,南方开元沪深300ETF联接,2014/9/02,0.8589,1.0189,459,468
202015,南方开元沪深300ETF联接,2014/8/05,0.8523,1.0123,458,470
202015,南方开元沪深300ETF联接,2014/7/08,0.78,0.94,461,473
202015,南方开元沪深300ETF联接,2014/6/10,0.7675,0.9275,460,475
202015,南方开元沪深300ETF联接,2014/5/12,0.7721,0.9321,459,476
202015,南方开元沪深300ETF联接,2014/4/10,0.8026,0.9626,457,476
202015,南方开元沪深300ETF联接,2014/3/12,0.7482,0.9082,459,479
202015,南方开元沪深300ETF联接,2014/2/12,0.8088,0.9688,456,479
202015,南方开元沪深300ETF联接,2014/1/08,0.7913,0.9513,456,481
202015,南方开元沪深300ETF联接,2013/12/10,0.8634,1.0234,452,481
202015,南方开元沪深300ETF联接,2013/11/12,0.8267,0.9867,453,483
202015,南方开元沪深300ETF联接,2013/10/15,0.8699,1.0299,450,484
202015,南方开元沪深300ETF联接,2013/9/06,0.8315,0.9915,452,486
202015,南方开元沪深300ETF联接,2013/8/09,0.8077,0.9677,452,488
202015,南方开元沪深300ETF联接,2013/7/12,0.8008,0.9608,452,490
202015,南方开元沪深300ETF联接,2013/6/17,0.8374,0.9974,450,491
202015,南方开元沪深300ETF联接,2013/5/15,0.8662,1.0262,449,492
202015,南方开元沪深300ETF联接,2013/4/12,0.8519,1.0119,449,494
202015,南方开元沪深300ETF联接,2013/3/13,0.873,1.033,448,496
202015,南方开元沪深300ETF联接,2013/2/06,0.9565,1.1165,444,497
202015,南方开元沪深300ETF联接,2013/1/09,0.8756,1.0356,448,499
202015,南方开元沪深300ETF联接,2012/12/07,0.7831,0.9431,452,501
202015,南方开元沪深300ETF联接,2012/11/09,0.7818,0.9418,452,502
202015,南方开元沪深300ETF联接,2012/10/12,0.8032,0.9632,452,504
202015,南方开元沪深300ETF联接,2012/9/10,0.8109,0.9709,451,505
202015,南方开元沪深300ETF联接,2012/8/13,0.8192,0.9792,451,507
202015,南方开元沪深300ETF联接,2012/7/16,0.8335,0.9935,451,508
202015,南方开元沪深300ETF联接,2012/6/18,0.8883,1.0483,448,510
202015,南方开元沪深300ETF联接,2012/5/21,0.8854,1.0454,449,512
202015,南方开元沪深300ETF联接,2012/4/19,0.8878,1.0478,449,514
202015,南方开元沪深300ETF联接,2012/3/20,0.8843,1.0443,450,515
202015,南方开元沪深300ETF联接,2012/2/21,0.8777,1.0377,451,517
202015,南方开元沪深300ETF联接,2012/1/17,0.8453,1.0053,453,518
202015,南方开元沪深300ETF联接,2011/12/19,0.821,0.981,454,519
202015,南方开元沪深300ETF联接,2011/11/21,0.8949,1.0549,452,522
202015,南方开元沪深300ETF联接,2011/10/24,0.8849,1.0449,453,523
202015,南方开元沪深300ETF联接,2011/9/19,0.9188,1.0788,452,526
202015,南方开元沪深300ETF联接,2011/8/19,0.9606,1.1206,451,528
202015,南方开元沪深300ETF联接,2011/7/22,1.0453,1.2053,449,532
202015,南方开元沪深300ETF联接,2011/6/24,1.0306,1.1906,450,533
202015,南方开元沪深300ETF联接,2011/5/26,1.0087,1.1687,452,534
202015,南方开元沪深300ETF联接,2011/4/27,1.0835,1.2435,450,538
202015,南方开元沪深300ETF联接,2011/4/27,1.0835,1.2435,450,538
202015,南方开元沪深300ETF联接,2011/4/27,1.0835,1.2435,450,538
202015,南方开元沪深300ETF联接,2011/4/27,1.0835,1.2435,450,538
202015,南方开元沪深300ETF联接,2011/3/28,1.1094,1.2694,451,540
202015,南方开元沪深300ETF联接,2011/3/28,1.1094,1.2694,451,540
202015,南方开元沪深300ETF联接,2011/3/28,1.1094,1.2694,451,540
202015,南方开元沪深300ETF联接,2011/3/28,1.1094,1.2694,451,540
202015,南方开元沪深300ETF联接,2011/2/28,1.0944,1.2544,452,541
202015,南方开元沪深300ETF联接,2011/2/28,1.0944,1.2544,452,541
202015,南方开元沪深300ETF联接,2011/2/28,1.0944,1.2544,452,541
202015,南方开元沪深300ETF联接,2011/2/28,1.0944,1.2544,452,541
202015,南方开元沪深300ETF联接,2011/1/24,1.0028,1.1628,457,540
202015,南方开元沪深300ETF联接,2011/1/24,1.0028,1.1628,457,540
202015,南方开元沪深300ETF联接,2011/1/24,1.0028,1.1628,457,540
202015,南方开元沪深300ETF联接,2010/12/24,1.1734,1.2334,456,543
202015,南方开元沪深300ETF联接,2010/11/26,1.1853,1.2453,457,545
202015,南方开元沪深300ETF联接,2010/10/29,1.2523,1.3123,456,549
202015,南方开元沪深300ETF联接,2010/9/21,1.0688,1.1288,464,544
202015,南方开元沪深300ETF联接,2010/8/24,1.0887,1.1487,465,545
202015,南方开元沪深300ETF联接,2010/7/27,1.0478,1.1078,468,545
202015,南方开元沪深300ETF联接,2010/6/29,0.971,1.031,471,542
202015,南方开元沪深300ETF联接,2010/5/27,1.065,1.125,470,547
202015,南方开元沪深300ETF联接,2010/4/28,1.144,1.204,470,552
202015,南方开元沪深300ETF联接,2010/3/30,1.249,1.309,469,557
202015,南方开元沪深300ETF联接,2010/3/02,1.23,1.29,471,557
000756,建信潜力新蓝筹股票,2015/10/30,1.334,1.334,470,440
000756,建信潜力新蓝筹股票,2015/9/25,1.1,1.1,473,451
000756,建信潜力新蓝筹股票,2015/8/26,1.011,1.011,474,456
000756,建信潜力新蓝筹股票,2015/7/29,1.313,1.313,465,444
000756,建信潜力新蓝筹股票,2015/7/01,1.37,1.37,461,443
000756,建信潜力新蓝筹股票,2015/6/02,1.835,1.835,446,425
000756,建信潜力新蓝筹股票,2015/5/05,1.507,1.507,454,440
000756,建信潜力新蓝筹股票,2015/4/03,1.428,1.428,454,444
000756,建信潜力新蓝筹股票,2015/3/06,1.181,1.181,461,455
000756,建信潜力新蓝筹股票,2015/1/30,1.155,1.155,460,457
000756,建信潜力新蓝筹股票,2014/12/31,1.141,1.141,459,459
000756,建信潜力新蓝筹股票,2014/12/03,1.021,1.021,462,465
510020,博时上证超大盘ETF,2015/10/30,2.2513,0.8303,481,462
510020,博时上证超大盘ETF,2015/9/25,2.1454,0.7913,481,465
510020,博时上证超大盘ETF,2015/8/26,1.9424,0.7164,481,469
510020,博时上证超大盘ETF,2015/7/29,2.4502,0.9037,475,461
510020,博时上证超大盘ETF,2015/7/01,2.5801,0.9516,473,460
510020,博时上证超大盘ETF,2015/6/02,3.1853,1.1748,465,452
510020,博时上证超大盘ETF,2015/5/05,2.9815,1.0997,466,456
510020,博时上证超大盘ETF,2015/4/03,2.5597,0.9441,470,463
510020,博时上证超大盘ETF,2015/3/06,2.2025,0.8123,473,469
510020,博时上证超大盘ETF,2015/1/30,2.1971,0.8103,472,470
510020,博时上证超大盘ETF,2014/12/31,2.3218,0.8563,469,469
510020,博时上证超大盘ETF,2014/12/03,1.9149,0.7063,474,475
510020,博时上证超大盘ETF,2014/11/05,1.6476,0.6077,477,479
510020,博时上证超大盘ETF,2014/10/08,1.6794,0.6194,476,480
510020,博时上证超大盘ETF,2014/9/02,1.64,0.6049,476,481
510020,博时上证超大盘ETF,2014/8/05,1.6425,0.6058,475,482
510020,博时上证超大盘ETF,2014/7/08,1.4732,0.5434,477,484
510020,博时上证超大盘ETF,2014/6/10,1.4504,0.5349,477,485
510020,博时上证超大盘ETF,2014/5/12,1.4851,0.5477,476,486
510020,博时上证超大盘ETF,2014/4/10,1.5504,0.5718,474,486
510020,博时上证超大盘ETF,2014/3/12,1.4119,0.5207,476,488
510020,博时上证超大盘ETF,2014/2/12,1.4932,0.5507,475,488
510020,博时上证超大盘ETF,2014/1/08,1.4669,0.541,475,489
510020,博时上证超大盘ETF,2013/12/10,1.6571,0.6112,471,488
510020,博时上证超大盘ETF,2013/11/12,1.5976,0.5892,472,490
510020,博时上证超大盘ETF,2013/10/15,1.6448,0.6066,471,490
510020,博时上证超大盘ETF,2013/9/06,1.6267,0.6,471,492
510020,博时上证超大盘ETF,2013/8/09,1.5421,0.5688,472,493
510020,博时上证超大盘ETF,2013/7/12,1.5537,0.573,471,494
510020,博时上证超大盘ETF,2013/6/17,1.701,0.6274,469,494
510020,博时上证超大盘ETF,2013/5/15,1.8081,0.6669,467,495
510020,博时上证超大盘ETF,2013/4/12,1.836,0.6772,466,496
510020,博时上证超大盘ETF,2013/3/13,1.9036,0.7021,464,497
510020,博时上证超大盘ETF,2013/2/06,2.1452,0.7912,460,498
510020,博时上证超大盘ETF,2013/1/09,1.9424,0.7164,464,499
510020,博时上证超大盘ETF,2012/12/07,0.1731,0.6384,468,500
510020,博时上证超大盘ETF,2012/11/09,0.171,0.6307,468,501
510020,博时上证超大盘ETF,2012/10/12,0.1742,0.6425,467,502
510020,博时上证超大盘ETF,2012/9/10,0.1746,0.644,468,503
510020,博时上证超大盘ETF,2012/8/13,0.1746,0.644,468,504
510020,博时上证超大盘ETF,2012/7/16,0.1753,0.6465,468,505
510020,博时上证超大盘ETF,2012/6/18,0.1905,0.7026,465,507
510020,博时上证超大盘ETF,2012/5/21,0.1893,0.6982,466,508
510020,博时上证超大盘ETF,2012/4/19,0.1872,0.6904,466,509
510020,博时上证超大盘ETF,2012/3/20,0.1853,0.6834,467,510
510020,博时上证超大盘ETF,2012/2/21,0.1841,0.679,467,511
510020,博时上证超大盘ETF,2012/1/17,0.1793,0.6613,469,512
510020,博时上证超大盘ETF,2011/12/19,0.1651,0.6089,472,512
510020,博时上证超大盘ETF,2011/11/21,0.1789,0.6598,470,513
510020,博时上证超大盘ETF,2011/10/24,0.1788,0.6595,470,514
510020,博时上证超大盘ETF,2011/9/19,0.1854,0.6838,470,516
510020,博时上证超大盘ETF,2011/8/19,0.1913,0.7056,469,518
510020,博时上证超大盘ETF,2011/7/22,0.205,0.756,468,520
510020,博时上证超大盘ETF,2011/6/24,0.205,0.756,468,521
510020,博时上证超大盘ETF,2011/5/26,0.199,0.734,470,521
510020,博时上证超大盘ETF,2011/4/27,0.213,0.786,468,524
510020,博时上证超大盘ETF,2011/3/28,0.214,0.789,469,525
510020,博时上证超大盘ETF,2011/2/28,0.208,0.767,471,525
510020,博时上证超大盘ETF,2011/1/24,0.198,0.73,473,525
510020,博时上证超大盘ETF,2010/12/24,0.206,0.76,473,527
510020,博时上证超大盘ETF,2010/11/26,0.207,0.763,474,527
510020,博时上证超大盘ETF,2010/10/29,0.226,0.834,472,531
510020,博时上证超大盘ETF,2010/9/21,0.191,0.704,477,527
510020,博时上证超大盘ETF,2010/8/24,0.199,0.734,477,529
510020,博时上证超大盘ETF,2010/7/27,0.195,0.719,479,529
510020,博时上证超大盘ETF,2010/6/29,0.188,0.693,480,528
510020,博时上证超大盘ETF,2010/5/27,0.204,0.752,480,532
510020,博时上证超大盘ETF,2010/4/28,0.224,0.826,479,535
510020,博时上证超大盘ETF,2010/3/30,0.248,0.915,478,540
510020,博时上证超大盘ETF,2009/12/29,1,1,480,546
162714,广发深证100指数分级,2015/10/30,1.0727,1.1606,474,448
162714,广发深证100指数分级,2015/9/25,0.9257,1.0136,475,455
162714,广发深证100指数分级,2015/8/26,0.8961,0.984,475,457
162714,广发深证100指数分级,2015/7/29,1.187,1.2749,466,446
162714,广发深证100指数分级,2015/7/01,1.3378,1.4257,460,440
162714,广发深证100指数分级,2015/6/02,1.6441,1.732,449,429
162714,广发深证100指数分级,2015/5/05,1.3587,1.4466,456,442
162714,广发深证100指数分级,2015/4/03,1.2886,1.3765,456,446
162714,广发深证100指数分级,2015/3/06,1.0911,1.179,461,455
162714,广发深证100指数分级,2015/1/30,1.0496,1.1375,461,458
162714,广发深证100指数分级,2014/12/31,1.0557,1.1111,460,460
162714,广发深证100指数分级,2014/12/03,0.9711,1.0265,462,464
162714,广发深证100指数分级,2014/11/05,0.8602,0.9156,465,469
162714,广发深证100指数分级,2014/10/08,0.8602,0.9156,464,470
162714,广发深证100指数分级,2014/9/02,0.8382,0.8936,464,472
162714,广发深证100指数分级,2014/8/05,0.8188,0.8742,464,474
162714,广发深证100指数分级,2014/7/08,0.7606,0.816,466,477
162714,广发深证100指数分级,2014/6/10,0.751,0.8064,465,478
162714,广发深证100指数分级,2014/5/12,0.7444,0.7998,465,479
162714,广发深证100指数分级,2014/4/10,0.7696,0.825,463,480
162714,广发深证100指数分级,2014/3/12,0.7421,0.7975,464,481
162714,广发深证100指数分级,2014/2/12,0.8115,0.8669,460,481
162714,广发深证100指数分级,2014/1/08,0.7922,0.8476,460,483
162714,广发深证100指数分级,2013/12/10,0.8809,0.9038,457,483
162714,广发深证100指数分级,2013/11/12,0.851,0.8739,458,485
162714,广发深证100指数分级,2013/10/15,0.9051,0.928,455,485
162714,广发深证100指数分级,2013/9/06,0.8676,0.8905,457,488
162714,广发深证100指数分级,2013/8/09,0.8578,0.8807,457,489
162714,广发深证100指数分级,2013/7/12,0.8423,0.8652,457,491
162714,广发深证100指数分级,2013/6/17,0.8826,0.9055,455,491
162714,广发深证100指数分级,2013/5/15,0.9021,0.925,454,493
162714,广发深证100指数分级,2013/4/12,0.8839,0.9068,454,495
162714,广发深证100指数分级,2013/3/13,0.8975,0.9204,454,496
162714,广发深证100指数分级,2013/2/06,0.9543,0.9772,451,498
162714,广发深证100指数分级,2013/1/09,0.889,0.9119,454,499
162714,广发深证100指数分级,2012/12/07,0.816,0.816,459,501
162714,广发深证100指数分级,2012/11/09,0.835,0.835,458,502
162714,广发深证100指数分级,2012/10/12,0.866,0.866,456,503
162714,广发深证100指数分级,2012/9/10,0.8873,0.8873,455,505
162714,广发深证100指数分级,2012/8/13,0.9058,0.9058,455,506
162714,广发深证100指数分级,2012/7/16,0.9398,0.9398,453,508
162714,广发深证100指数分级,2012/6/18,0.996,0.996,451,510
159940,广发中证全指金融地产ETF,2015/10/30,0.7621,0.7621,483,465
159940,广发中证全指金融地产ETF,2015/9/25,0.7016,0.7016,483,469
159940,广发中证全指金融地产ETF,2015/8/26,0.6477,0.6477,483,472
159940,广发中证全指金融地产ETF,2015/7/29,0.8356,0.8356,477,464
159940,广发中证全指金融地产ETF,2015/7/01,0.9075,0.9075,474,462
159940,广发中证全指金融地产ETF,2015/6/02,1.0454,1.0454,469,457
159940,广发中证全指金融地产ETF,2015/5/05,0.983,0.983,470,460
001064,广发环保指数,2015/10/30,0.8294,0.8294,481,462
001064,广发环保指数,2015/9/25,0.7006,0.7006,483,469
001064,广发环保指数,2015/8/26,0.6832,0.6832,482,470
001064,广发环保指数,2015/7/29,0.8982,0.8982,476,461
001064,广发环保指数,2015/7/01,0.963,0.963,473,459
001064,广发环保指数,2015/6/02,1.3614,1.3614,460,444
001064,广发环保指数,2015/5/05,1.0293,1.0293,468,459
001064,广发环保指数,2015/4/03,1.0173,1.0173,467,460
001054,工银新金融股票,2015/10/30,0.887,0.887,480,460
001054,工银新金融股票,2015/9/25,0.73,0.73,482,467
001054,工银新金融股票,2015/8/26,0.681,0.681,482,470
001054,工银新金融股票,2015/7/29,0.889,0.889,476,462
001054,工银新金融股票,2015/7/01,0.936,0.936,473,461
001054,工银新金融股票,2015/6/02,1.235,1.235,464,449
001054,工银新金融股票,2015/5/05,1.029,1.029,468,459
001054,工银新金融股票,2015/4/03,1.006,1.006,468,461
399011,中海医疗保健主题股票,2015/10/30,1.303,1.713,461,423
399011,中海医疗保健主题股票,2015/9/25,1.119,1.529,463,432
399011,中海医疗保健主题股票,2015/8/26,1.097,1.507,461,434
399011,中海医疗保健主题股票,2015/7/29,1.403,1.813,451,423
399011,中海医疗保健主题股票,2015/7/01,1.654,2.064,442,414
399011,中海医疗保健主题股票,2015/6/02,1.899,2.309,432,406
399011,中海医疗保健主题股票,2015/5/05,1.475,1.885,442,425
399011,中海医疗保健主题股票,2015/4/03,1.372,1.782,443,431
399011,中海医疗保健主题股票,2015/3/06,1.565,1.565,448,440
399011,中海医疗保健主题股票,2015/1/30,1.461,1.461,450,446
399011,中海医疗保健主题股票,2014/12/31,1.415,1.415,449,450
399011,中海医疗保健主题股票,2014/12/03,1.372,1.372,450,453
399011,中海医疗保健主题股票,2014/11/05,1.274,1.274,452,457
399011,中海医疗保健主题股票,2014/10/08,1.251,1.251,451,459
399011,中海医疗保健主题股票,2014/9/02,1.144,1.144,454,465
399011,中海医疗保健主题股票,2014/8/05,1.094,1.094,455,467
399011,中海医疗保健主题股票,2014/7/08,1.029,1.029,457,471
399011,中海医疗保健主题股票,2014/6/10,0.985,0.985,458,473
399011,中海医疗保健主题股票,2014/5/12,0.992,0.992,457,474
399011,中海医疗保健主题股票,2014/4/10,1.034,1.034,454,475
399011,中海医疗保健主题股票,2014/3/12,0.987,0.987,455,477
399011,中海医疗保健主题股票,2014/2/12,1.043,1.043,452,477
399011,中海医疗保健主题股票,2014/1/08,0.969,0.969,455,481
399011,中海医疗保健主题股票,2013/12/10,1.047,1.047,451,481
399011,中海医疗保健主题股票,2013/11/12,0.98,0.98,453,483
399011,中海医疗保健主题股票,2013/10/15,1.087,1.087,448,483
399011,中海医疗保健主题股票,2013/9/06,1,1,451,486
399011,中海医疗保健主题股票,2013/8/09,0.95,0.95,453,488
399011,中海医疗保健主题股票,2013/7/12,0.909,0.909,455,490
399011,中海医疗保健主题股票,2013/6/17,0.95,0.95,453,491
399011,中海医疗保健主题股票,2013/5/15,0.957,0.957,452,493
399011,中海医疗保健主题股票,2013/4/12,0.928,0.928,453,494
399011,中海医疗保健主题股票,2013/3/13,0.945,0.945,452,496
399011,中海医疗保健主题股票,2013/2/06,0.969,0.969,451,498
399011,中海医疗保健主题股票,2013/1/09,0.909,0.909,454,499
399011,中海医疗保健主题股票,2012/12/07,0.817,0.817,459,501
399011,中海医疗保健主题股票,2012/11/09,0.862,0.862,456,502
399011,中海医疗保健主题股票,2012/10/12,0.891,0.891,455,503
399011,中海医疗保健主题股票,2012/9/10,0.925,0.925,454,505
399011,中海医疗保健主题股票,2012/8/13,0.926,0.926,454,506
399011,中海医疗保健主题股票,2012/7/16,0.924,0.924,454,508
399011,中海医疗保健主题股票,2012/6/18,1.01,1.01,450,510
399011,中海医疗保健主题股票,2012/5/21,1.011,1.011,450,512
399011,中海医疗保健主题股票,2012/4/19,1.023,1.023,450,513
001040,新华策略精选股票,2015/10/30,0.908,0.908,479,459
001040,新华策略精选股票,2015/9/25,0.794,0.794,481,465
001040,新华策略精选股票,2015/8/26,0.774,0.774,480,466
001040,新华策略精选股票,2015/7/29,0.914,0.914,475,461
001040,新华策略精选股票,2015/7/01,0.974,0.974,472,459
001040,新华策略精选股票,2015/6/02,1.274,1.274,462,448
001040,新华策略精选股票,2015/5/05,1.019,1.019,469,459
161028,富国中证新能源汽车指数分级,2015/10/30,0.944,0.944,479,457
161028,富国中证新能源汽车指数分级,2015/9/25,0.778,0.778,481,465
161028,富国中证新能源汽车指数分级,2015/8/26,0.763,0.763,480,467
161028,富国中证新能源汽车指数分级,2015/7/29,0.96,0.96,474,459
161028,富国中证新能源汽车指数分级,2015/7/01,1.034,1.034,471,457
161028,富国中证新能源汽车指数分级,2015/6/02,1.359,1.359,460,444
161028,富国中证新能源汽车指数分级,2015/5/05,1.018,1.018,469,459
510160,南方中证小康产业ETF,2015/10/30,0.5312,1.3216,470,440
510160,南方中证小康产业ETF,2015/9/25,0.5026,1.2504,470,445
510160,南方中证小康产业ETF,2015/8/26,0.4654,1.1579,470,450
510160,南方中证小康产业ETF,2015/7/29,0.602,1.4977,460,436
510160,南方中证小康产业ETF,2015/7/01,0.6636,1.651,454,431
510160,南方中证小康产业ETF,2015/6/02,0.8028,1.9973,441,418
510160,南方中证小康产业ETF,2015/5/05,0.7498,1.8654,443,425
510160,南方中证小康产业ETF,2015/4/03,0.6059,1.5074,452,441
510160,南方中证小康产业ETF,2015/3/06,0.5017,1.2482,459,452
510160,南方中证小康产业ETF,2015/1/30,0.4915,1.2228,458,455
510160,南方中证小康产业ETF,2014/12/31,0.5182,1.2892,454,454
510160,南方中证小康产业ETF,2014/12/03,0.4112,1.023,462,464
510160,南方中证小康产业ETF,2014/11/05,0.3524,0.8767,467,470
510160,南方中证小康产业ETF,2014/10/08,0.3411,0.8486,467,472
510160,南方中证小康产业ETF,2014/9/02,0.3285,0.8173,467,475
510160,南方中证小康产业ETF,2014/8/05,0.328,0.816,466,476
510160,南方中证小康产业ETF,2014/7/08,0.2949,0.7337,469,479
510160,南方中证小康产业ETF,2014/6/10,0.2893,0.7198,469,480
510160,南方中证小康产业ETF,2014/5/12,0.2913,0.7247,468,481
510160,南方中证小康产业ETF,2014/4/10,0.3027,0.7531,466,481
510160,南方中证小康产业ETF,2014/3/12,0.278,0.6916,469,484
510160,南方中证小康产业ETF,2014/2/12,0.2982,0.7419,466,484
510160,南方中证小康产业ETF,2014/1/08,0.2916,0.7255,466,485
510160,南方中证小康产业ETF,2013/12/10,0.3327,0.8277,461,485
510160,南方中证小康产业ETF,2013/11/12,0.3143,0.782,463,486
510160,南方中证小康产业ETF,2013/10/15,0.3296,0.82,460,487
510160,南方中证小康产业ETF,2013/9/06,0.3143,0.782,462,489
510160,南方中证小康产业ETF,2013/8/09,0.3072,0.7643,462,491
510160,南方中证小康产业ETF,2013/7/12,0.2999,0.7461,463,492
510160,南方中证小康产业ETF,2013/6/17,0.3157,0.7854,461,492
510160,南方中证小康产业ETF,2013/5/15,0.3324,0.827,459,494
510160,南方中证小康产业ETF,2013/4/12,0.3303,0.8218,459,495
510160,南方中证小康产业ETF,2013/3/13,0.3362,0.8364,458,496
510160,南方中证小康产业ETF,2013/2/06,0.3679,0.9153,454,498
510160,南方中证小康产业ETF,2013/1/09,0.343,0.8534,457,499
510160,南方中证小康产业ETF,2012/12/07,0.3145,0.7824,460,501
510160,南方中证小康产业ETF,2012/11/09,0.3088,0.7683,461,502
510160,南方中证小康产业ETF,2012/10/12,0.3157,0.7854,460,503
510160,南方中证小康产业ETF,2012/9/10,0.3189,0.7934,460,504
510160,南方中证小康产业ETF,2012/8/13,0.3194,0.7946,460,505
510160,南方中证小康产业ETF,2012/7/16,0.322,0.8011,460,507
510160,南方中证小康产业ETF,2012/6/18,0.3514,0.8743,457,509
510160,南方中证小康产业ETF,2012/5/21,0.352,0.8757,457,510
510160,南方中证小康产业ETF,2012/4/19,0.3551,0.8835,457,512
510160,南方中证小康产业ETF,2012/3/20,0.3549,0.883,457,513
510160,南方中证小康产业ETF,2012/2/21,0.3549,0.883,458,514
510160,南方中证小康产业ETF,2012/1/17,0.346,0.8608,459,515
510160,南方中证小康产业ETF,2011/12/19,0.3275,0.8148,462,516
510160,南方中证小康产业ETF,2011/11/21,0.3624,0.9016,459,519
510160,南方中证小康产业ETF,2011/10/24,0.359,0.8932,460,520
510160,南方中证小康产业ETF,2011/9/19,0.3659,0.9103,460,522
