date,close,high,low,open,priceChange
2011-08-01,"2,703.783","2,712.888","2,688.529","2,701.729",2.054
2011-07-29,"2,701.729","2,721.53","2,681.272","2,708.777",-7.048
2011-07-28,"2,708.777","2,712.09","2,684.661","2,723.492",-14.715
2011-07-27,"2,723.492","2,726.801","2,680.433","2,703.026",20.466
2011-07-26,"2,703.026","2,704.939","2,677.119","2,688.746",14.28
2011-07-25,"2,688.746","2,759.628","2,680.747","2,770.79",-82.044
2011-07-22,"2,770.79","2,782.169","2,763.8","2,765.894",4.896
2011-07-21,"2,765.894","2,799.852","2,763.418","2,794.205",-28.311
2011-07-20,"2,794.205","2,817.285","2,779.381","2,796.983",-2.778
2011-07-19,"2,796.983","2,809.315","2,790.685","2,816.688",-19.705
2011-07-18,"2,816.688","2,826.959","2,807.108","2,820.169",-3.481
2011-07-15,"2,820.169","2,821.339","2,794.159","2,810.444",9.725
2011-07-14,"2,810.444","2,811.704","2,788.983","2,795.476",14.968
2011-07-13,"2,795.476","2,797.266","2,756.032","2,754.582",40.894
2011-07-12,"2,754.582","2,783.722","2,752.186","2,802.692",-48.11
2011-07-11,"2,802.692","2,807.322","2,780.665","2,797.774",4.918
2011-07-08,"2,797.774","2,807.38","2,784.126","2,794.267",3.507
2011-07-07,"2,794.267","2,825.123","2,793.892","2,810.479",-16.212
2011-07-06,"2,810.479","2,811.815","2,780.728","2,816.355",-5.876
2011-07-05,"2,816.355","2,818.141","2,799.11","2,812.818",3.537
2011-07-04,"2,812.818","2,813.27","2,770.94","2,759.362",53.456
2011-07-01,"2,759.362","2,778.668","2,752.966","2,762.076",-2.714
2011-06-30,"2,762.076","2,774.365","2,729.992","2,728.483",33.593
2011-06-29,"2,728.483","2,759.231","2,727.253","2,759.202",-30.719
2011-06-28,"2,759.202","2,763.28","2,736.398","2,758.23",0.972
2011-06-27,"2,758.23","2,769.043","2,743.496","2,746.211",12.019
2011-06-24,"2,746.211","2,759.71","2,674.303","2,688.249",57.962
2011-06-23,"2,688.249","2,693.417","2,630.336","2,649.321",38.928
2011-06-22,"2,649.321","2,657.725","2,633.474","2,646.483",2.838
2011-06-21,"2,646.483","2,648.024","2,618.807","2,621.253",25.23
2011-06-20,"2,621.253","2,637.883","2,610.99","2,642.818",-21.565
2011-06-17,"2,642.818","2,675.027","2,641.392","2,664.283",-21.465
2011-06-16,"2,664.283","2,691.944","2,663.12","2,705.431",-41.148
2011-06-15,"2,705.431","2,730.476","2,705.072","2,730.04",-24.609
2011-06-14,"2,730.04","2,735.553","2,691.671","2,700.379",29.661
2011-06-13,"2,700.379","2,703.423","2,669.395","2,705.143",-4.764
2011-06-10,"2,705.143","2,707.742","2,672.32","2,703.345",1.798
2011-06-09,"2,703.345","2,747.332","2,702.695","2,750.288",-46.943
2011-06-08,"2,750.288","2,754.122","2,715.25","2,744.3",5.988
2011-06-07,"2,744.3","2,745.77","2,717.313","2,728.02",16.28
2011-06-03,"2,728.02","2,732.427","2,701.25","2,705.181",22.839
2011-06-02,"2,705.181","2,727.995","2,676.538","2,743.572",-38.391
2011-06-01,"2,743.572","2,744.559","2,726.495","2,743.472",0.1
2011-05-31,"2,743.472","2,744.934","2,702.095","2,706.361",37.111
2011-05-30,"2,706.361","2,728.062","2,689.206","2,709.947",-3.586
2011-05-27,"2,709.947","2,746.842","2,708.548","2,736.527",-26.58
2011-05-26,"2,736.527","2,764.89","2,734.536","2,741.741",-5.214
2011-05-25,"2,741.741","2,771.177","2,737.33","2,767.056",-25.315
2011-05-24,"2,767.056","2,771.748","2,744.777","2,774.569",-7.513
2011-05-23,"2,774.569","2,853.286","2,771.117","2,858.459",-83.89
2011-05-20,"2,858.459","2,866.763","2,850.445","2,859.574",-1.115
2011-05-19,"2,859.574","2,884.141","2,856.829","2,872.771",-13.197
2011-05-18,"2,872.771","2,877.427","2,843.676","2,852.773",19.998
2011-05-17,"2,852.773","2,869.23","2,821.203","2,849.067",3.706
2011-05-16,"2,849.067","2,877.091","2,846.307","2,871.031",-21.964
2011-05-13,"2,871.031","2,871.992","2,832.254","2,844.083",26.948
2011-05-12,"2,844.083","2,876.448","2,843.097","2,883.42",-39.337
2011-05-11,"2,883.42","2,897.141","2,868.349","2,890.634",-7.214
2011-05-10,"2,890.634","2,891.034","2,865.104","2,872.46",18.174
2011-05-09,"2,872.46","2,885.178","2,861.42","2,863.886",8.574
2011-05-06,"2,863.886","2,881.706","2,834.456","2,872.404",-8.518
2011-05-05,"2,872.404","2,880.125","2,849.91","2,866.017",6.387
2011-05-04,"2,866.017","2,916.97","2,860.075","2,932.188",-66.171
2011-05-03,"2,932.188","2,933.46","2,890.225","2,911.511",20.677
2011-04-29,"2,911.511","2,913.556","2,871.01","2,887.044",24.467
2011-04-28,"2,887.044","2,953.193","2,884.839","2,925.408",-38.364
2011-04-27,"2,925.408","2,961.133","2,907.662","2,938.981",-13.573
2011-04-26,"2,938.981","2,970.278","2,931.502","2,964.951",-25.97
2011-04-25,"2,964.951","3,003.61","2,964.643","3,010.517",-45.566
2011-04-22,"3,010.517","3,032.965","3,004.465","3,026.668",-16.151
2011-04-21,"3,026.668","3,035.471","3,012.544","3,007.037",19.631
2011-04-20,"3,007.037","3,019.123","2,992.672","2,999.041",7.996
2011-04-19,"2,999.041","3,038.807","2,996.222","3,057.329",-58.288
2011-04-18,"3,057.329","3,067.456","3,037.189","3,050.526",6.803
2011-04-15,"3,050.526","3,062.53","3,020.156","3,042.635",7.891
2011-04-14,"3,042.635","3,058.239","3,036.726","3,050.398",-7.763
2011-04-13,"3,050.398","3,050.401","2,994.465","3,021.369",29.029
2011-04-12,"3,021.369","3,039.124","3,003.445","3,022.746",-1.377
2011-04-11,"3,022.746","3,059.568","3,019.886","3,030.021",-7.275
2011-04-08,"3,030.021","3,031.097","2,998.34","3,007.909",22.112
2011-04-07,"3,007.909","3,012.288","2,990.311","3,001.36",6.549
2011-04-06,"3,001.36","3,005.238","2,963.899","2,967.41",33.95
2011-04-01,"2,967.41","2,967.847","2,924.394","2,928.111",39.299
2011-03-31,"2,928.111","2,961.63","2,914.384","2,955.771",-27.66
2011-03-30,"2,955.771","2,968.182","2,935.747","2,958.077",-2.306
2011-03-29,"2,958.077","2,994.174","2,953.54","2,984.005",-25.928
2011-03-28,"2,984.005","3,005.783","2,979.196","2,977.814",6.191
2011-03-25,"2,977.814","2,985.083","2,946.697","2,946.706",31.108
2011-03-24,"2,946.706","2,958.663","2,942.134","2,948.477",-1.771
2011-03-23,"2,948.477","2,950.422","2,911.626","2,919.142",29.335
2011-03-22,"2,919.142","2,923.392","2,884.751","2,909.137",10.005
2011-03-21,"2,909.137","2,927.073","2,895.154","2,906.886",2.251
2011-03-18,"2,906.886","2,930.606","2,900.872","2,897.298",9.588
2011-03-17,"2,897.298","2,935.625","2,885.651","2,930.804",-33.506
2011-03-16,"2,930.804","2,934.018","2,894.252","2,896.256",34.548
2011-03-15,"2,896.256","2,927.984","2,850.945","2,937.627",-41.371
2011-03-14,"2,937.627","2,939.652","2,914.458","2,933.796",3.831
2011-03-11,"2,933.796","2,966.98","2,927.683","2,957.143",-23.347
2011-03-10,"2,957.143","2,995.768","2,954.367","3,002.154",-45.011
2011-03-09,"3,002.154","3,012.044","2,989.342","2,999.942",2.212
2011-03-08,"2,999.942","3,001.624","2,976.6","2,996.211",3.731
2011-03-07,"2,996.211","3,000.429","2,952.722","2,942.306",53.905
2011-03-04,"2,942.306","2,944.459","2,898.084","2,902.978",39.328
2011-03-03,"2,902.978","2,937.557","2,900.761","2,913.808",-10.83
2011-03-02,"2,913.808","2,924.963","2,883.566","2,918.92",-5.112
2011-03-01,"2,918.92","2,931.58","2,901.552","2,905.053",13.867
2011-02-28,"2,905.053","2,906.169","2,861.817","2,878.565",26.488
2011-02-25,"2,878.565","2,890.324","2,848.65","2,878.603",-0.038
2011-02-24,"2,878.603","2,881.537","2,854.564","2,862.634",15.969
2011-02-23,"2,862.634","2,868.484","2,839.195","2,855.516",7.118
2011-02-22,"2,855.516","2,944.413","2,851.62","2,932.246",-76.73
2011-02-21,"2,932.246","2,932.82","2,884.191","2,899.792",32.454
2011-02-18,"2,899.792","2,924.23","2,890.262","2,926.964",-27.172
2011-02-17,"2,926.964","2,939.284","2,905.032","2,923.896",3.068
2011-02-16,"2,923.896","2,924.188","2,882.549","2,899.237",24.659
2011-02-15,"2,899.237","2,934.467","2,892.637","2,899.134",0.103
2011-02-14,"2,899.134","2,906.261","2,828.571","2,827.328",71.806
2011-02-11,"2,827.328","2,835.411","2,807.605","2,818.163",9.165
2011-02-10,"2,818.163","2,819.063","2,760.175","2,774.065",44.098
2011-02-09,"2,774.065","2,804.208","2,764.867","2,798.96",-24.895
2011-02-01,"2,798.96","2,805.049","2,785.296","2,790.694",8.266
2011-01-31,"2,790.694","2,790.921","2,748.538","2,752.75",37.944
2011-01-28,"2,752.75","2,759.44","2,733.291","2,749.15",3.6
2011-01-27,"2,749.15","2,753.001","2,677.21","2,708.814",40.336
2011-01-26,"2,708.814","2,710.738","2,676.769","2,677.432",31.382
2011-01-25,"2,677.432","2,701.044","2,661.448","2,695.72",-18.288
2011-01-24,"2,695.72","2,736.109","2,690.652","2,715.294",-19.574
2011-01-21,"2,715.294","2,746.178","2,667.286","2,677.652",37.642
2011-01-20,"2,677.652","2,752.799","2,676.129","2,758.097",-80.445
2011-01-19,"2,758.097","2,759.602","2,700.811","2,708.979",49.118
2011-01-18,"2,708.979","2,715.406","2,683.367","2,706.66",2.319
2011-01-17,"2,706.66","2,780.942","2,698.781","2,791.344",-84.684
2011-01-14,"2,791.344","2,817.048","2,780.438","2,827.713",-36.369
2011-01-13,"2,827.713","2,837.526","2,810.874","2,821.305",6.408
2011-01-12,"2,821.305","2,828.468","2,788.13","2,804.047",17.258
2011-01-11,"2,804.047","2,810.762","2,770.338","2,791.809",12.238
2011-01-10,"2,791.809","2,847.358","2,786.861","2,838.801",-46.992
2011-01-07,"2,838.801","2,868.005","2,807.87","2,824.197",14.604
2011-01-06,"2,824.197","2,853.875","2,816.951","2,838.593",-14.396
2011-01-05,"2,838.593","2,850.493","2,824.296","2,852.648",-14.055
2011-01-04,"2,852.648","2,855.396","2,810.108","2,808.077",44.571
2010-12-31,"2,808.077","2,808.926","2,758.131","2,759.575",48.502
2010-12-30,"2,759.575","2,768.126","2,724.541","2,751.527",8.048
2010-12-29,"2,751.527","2,753.025","2,721.479","2,732.99",18.537
2010-12-28,"2,732.99","2,775.149","2,730.407","2,781.402",-48.412
2010-12-27,"2,781.402","2,876.811","2,774.538","2,835.157",-53.755
2010-12-24,"2,835.157","2,853.486","2,813.496","2,855.22",-20.063
2010-12-23,"2,855.22","2,893.711","2,849.836","2,877.9",-22.68
2010-12-22,"2,877.9","2,917.199","2,867.049","2,904.115",-26.215
2010-12-21,"2,904.115","2,908.166","2,846.633","2,852.916",51.199
2010-12-20,"2,852.916","2,911.561","2,804.556","2,893.74",-40.824
2010-12-17,"2,893.74","2,898.812","2,881.004","2,898.138",-4.398
2010-12-16,"2,898.138","2,921.275","2,891.858","2,911.414",-13.276
2010-12-15,"2,911.414","2,939.05","2,905.649","2,927.077",-15.663
2010-12-14,"2,927.077","2,933.407","2,912.42","2,922.954",4.123
2010-12-13,"2,922.954","2,923.774","2,847.658","2,841.04",81.914
2010-12-10,"2,841.04","2,850.422","2,792.522","2,810.949",30.091
2010-12-09,"2,810.949","2,854.7","2,808.506","2,848.546",-37.597
2010-12-08,"2,848.546","2,880.558","2,843.94","2,875.861",-27.315
2010-12-07,"2,875.861","2,884.53","2,809.11","2,857.178",18.683
2010-12-06,"2,857.178","2,871.407","2,831.697","2,842.431",14.747
2010-12-03,"2,842.431","2,853.401","2,822.743","2,843.607",-1.176
2010-12-02,"2,843.607","2,870.806","2,841.473","2,823.449",20.158
2010-12-01,"2,823.449","2,834.199","2,795.811","2,820.181",3.268
2010-11-30,"2,820.181","2,881.16","2,758.924","2,866.356",-46.175
2010-11-29,"2,866.356","2,878.827","2,841.795","2,871.698",-5.342
2010-11-26,"2,871.698","2,894.421","2,851.957","2,898.261",-26.563
2010-11-25,"2,898.261","2,901.675","2,856.962","2,859.936",38.325
2010-11-24,"2,859.936","2,861.485","2,794.864","2,828.282",31.654
2010-11-23,"2,828.282","2,872.172","2,791.584","2,884.371",-56.089
2010-11-22,"2,884.371","2,904.97","2,852.774","2,888.566",-4.195
2010-11-19,"2,888.566","2,888.75","2,806.644","2,865.452",23.114
2010-11-18,"2,865.452","2,873.696","2,827.179","2,838.857",26.595
2010-11-17,"2,838.857","2,891.052","2,824.121","2,894.538",-55.681
2010-11-16,"2,894.538","3,007.643","2,885.753","3,014.413",-119.875
2010-11-15,"3,014.413","3,016.131","2,939.68","2,985.435",28.978
2010-11-12,"2,985.435","3,150.146","2,975.163","3,147.744",-162.309
2010-11-11,"3,147.744","3,186.72","3,102.774","3,115.356",32.388
2010-11-10,"3,115.356","3,124.256","3,093.878",3135,-19.644
2010-11-09,3135,"3,159.019","3,110.343","3,159.512",-24.512
2010-11-08,"3,159.512","3,160.699","3,124.091","3,129.497",30.015
2010-11-05,"3,129.497","3,142.589","3,105.921","3,086.939",42.558
2010-11-04,"3,086.939","3,087.421","3,035.366","3,030.988",55.951
2010-11-03,"3,030.988","3,069.066","3,017.098","3,045.434",-14.446
2010-11-02,"3,045.434","3,089.568","3,029.324","3,054.021",-8.587
2010-11-01,"3,054.021","3,054.05","2,986.886","2,978.835",75.186
2010-10-29,"2,978.835","2,996.774","2,955.48","2,992.579",-13.744
2010-10-28,"2,992.579","3,007.013","2,969.304","2,997.048",-4.469
2010-10-27,"2,997.048","3,056.399","2,988.871","3,041.543",-44.495
2010-10-26,"3,041.543","3,073.384","3,017.818","3,051.419",-9.876
2010-10-25,"3,051.419","3,051.539","2,959.298","2,975.043",76.376
2010-10-22,"2,975.043","2,997.624","2,954.619","2,983.533",-8.49
2010-10-21,"2,983.533","3,018.244","2,958.546","3,003.951",-20.418
2010-10-20,"3,003.951","3,041.151","2,942.505","3,001.853",2.098
2010-10-19,"3,001.853","3,002.371","2,931.91","2,955.227",46.626
2010-10-18,"2,955.227","3,026.099","2,944.715","2,971.16",-15.933
2010-10-15,"2,971.16","2,971.16","2,858.216","2,879.636",91.524
2010-10-14,"2,879.636","2,919.414","2,864.519","2,861.361",18.275
2010-10-13,"2,861.361","2,862.035","2,826.221","2,841.407",19.954
2010-10-12,"2,841.407","2,843.428","2,782.341","2,806.942",34.465
2010-10-11,"2,806.942","2,823.597","2,755.026","2,738.744",68.198
2010-10-08,"2,738.744","2,747.805","2,677.994","2,655.658",83.086
2010-09-30,"2,655.658","2,655.999","2,597.597","2,610.678",44.98
2010-09-29,"2,610.678","2,634.124","2,603.927","2,611.354",-0.676
2010-09-28,"2,611.354","2,625.326","2,607.018","2,627.967",-16.613
2010-09-27,"2,627.967","2,629.045","2,597.139","2,591.55",36.417
2010-09-21,"2,591.55","2,601.099","2,580.177","2,588.713",2.837
2010-09-20,"2,588.713","2,607.347","2,573.629","2,598.689",-9.976
2010-09-17,"2,598.689","2,615.079","2,592.535","2,602.465",-3.776
2010-09-16,"2,602.465","2,653.272","2,583.337","2,652.503",-50.038
2010-09-15,"2,652.503","2,688.49","2,645.864","2,688.522",-36.019
2010-09-14,"2,688.522","2,703.781","2,678.974","2,688.32",0.202
2010-09-13,"2,688.32","2,696.674","2,660.607","2,663.209",25.111
2010-09-10,"2,663.209","2,667.837","2,628.829","2,656.352",6.857
2010-09-09,"2,656.352","2,698.638","2,651.602","2,695.291",-38.939
2010-09-08,"2,695.291","2,695.845","2,674.321","2,698.363",-3.072
2010-09-07,"2,698.363","2,704.933","2,679.023","2,696.25",2.113
2010-09-06,"2,696.25","2,698.601","2,664.239","2,655.394",40.856
2010-09-03,"2,655.394","2,660.539","2,631.851","2,655.776",-0.382
2010-09-02,"2,655.776","2,659.978","2,636.418","2,622.882",32.894
2010-09-01,"2,622.882","2,662.876","2,604.487","2,638.798",-15.916
2010-08-31,"2,638.798","2,647.253","2,626.793","2,652.664",-13.866
2010-08-30,"2,652.664","2,656.355","2,620.19","2,610.742",41.922
2010-08-27,"2,610.742","2,613.487","2,588.643","2,603.481",7.261
2010-08-26,"2,603.481","2,616.962","2,590.614","2,596.58",6.901
2010-08-25,"2,596.58","2,645.503","2,595.728","2,650.307",-53.727
2010-08-24,"2,650.307","2,667.171","2,614.563","2,639.366",10.941
2010-08-23,"2,639.366","2,656.116","2,629.707","2,642.307",-2.941
2010-08-20,"2,642.307","2,683.288","2,636.908","2,687.979",-45.672
2010-08-19,"2,687.979","2,701.93","2,659.297","2,666.301",21.678
2010-08-18,"2,666.301","2,687.76","2,654.408","2,671.893",-5.592
2010-08-17,"2,671.893","2,677.57","2,654.011","2,661.708",10.185
2010-08-16,"2,661.708","2,665.314","2,596.771","2,606.7",55.008
2010-08-13,"2,606.7","2,607.033","2,564.838","2,575.475",31.225
2010-08-12,"2,575.475","2,608.761","2,570.963","2,607.497",-32.022
2010-08-11,"2,607.497","2,618.451","2,586.018","2,595.274",12.223
2010-08-10,"2,595.274","2,675.313","2,594.336","2,672.533",-77.259
2010-08-09,"2,672.533","2,676.09","2,650.397","2,658.392",14.141
2010-08-06,"2,658.392","2,659.412","2,598.913","2,620.757",37.635
2010-08-05,"2,620.757","2,640.589","2,606.622","2,638.522",-17.765
2010-08-04,"2,638.522","2,638.898","2,589.988","2,627.002",11.52
2010-08-03,"2,627.002","2,681.786","2,626.722","2,672.516",-45.514
2010-08-02,"2,672.516","2,675.762","2,633.647","2,637.503",35.013
2010-07-30,"2,637.503","2,643.035","2,614.732","2,648.116",-10.613
2010-07-29,"2,648.116","2,656.408","2,623.944","2,633.663",14.453
2010-07-28,"2,633.663","2,636.002","2,564.156","2,575.368",58.295
2010-07-27,"2,575.368","2,587.997","2,565.636","2,588.683",-13.315
2010-07-26,"2,588.683","2,589.484","2,556.466","2,572.028",16.655
2010-07-23,"2,572.028","2,579.523","2,549.237","2,562.406",9.622
2010-07-22,"2,562.406","2,563.239","2,522.201","2,535.394",27.012
2010-07-21,"2,535.394","2,553.452","2,520.149","2,528.73",6.664
2010-07-20,"2,528.73","2,530.331","2,477.46","2,475.421",53.309
2010-07-19,"2,475.421","2,484.194","2,392.273","2,424.271",51.15
2010-07-16,"2,424.271","2,428.464","2,389.071","2,424.304",-0.033
2010-07-15,"2,424.304","2,487.237","2,423.649","2,470.44",-46.136
2010-07-14,"2,470.44","2,494.589","2,456.103","2,450.286",20.154
2010-07-13,"2,450.286","2,468.69","2,439.243","2,490.718",-40.432
2010-07-12,"2,490.718","2,501.024","2,455.814","2,470.923",19.795
2010-07-09,"2,470.923","2,485.6","2,398.676","2,415.15",55.773
2010-07-08,"2,415.15","2,436.283","2,402.002","2,421.117",-5.967
2010-07-07,"2,421.117","2,421.679","2,392.567","2,409.424",11.693
2010-07-06,"2,409.424","2,409.783","2,356.553","2,363.947",45.477
2010-07-05,"2,363.947","2,378.088","2,335.571","2,382.901",-18.954
2010-07-02,"2,382.901","2,386.4","2,319.739","2,373.792",9.109
2010-07-01,"2,373.792","2,410.769","2,371.778","2,398.37",-24.578
2010-06-30,"2,398.37","2,411.441","2,382.358","2,427.053",-28.683
2010-06-29,"2,427.053","2,541.142","2,425.927","2,535.278",-108.225
2010-06-28,"2,535.278","2,561.485","2,528.385","2,552.817",-17.539
2010-06-25,"2,552.817","2,572.832","2,534.269","2,566.745",-13.928
2010-06-24,"2,566.745","2,586.898","2,554.342","2,569.872",-3.127
2010-06-23,"2,569.872","2,593.673","2,546.52","2,588.698",-18.826
2010-06-22,"2,588.698","2,598.353","2,572.962","2,586.21",2.488
2010-06-21,"2,586.21","2,587.34","2,504.315","2,513.222",72.988
2010-06-18,"2,513.222","2,568.861","2,505.327","2,560.245",-47.023
2010-06-17,"2,560.245","2,595.509","2,559.723","2,569.942",-9.697
2010-06-11,"2,569.942","2,590.979","2,566.616","2,562.58",7.362
2010-06-10,"2,562.58","2,581.047","2,554.787","2,583.87",-21.29
2010-06-09,"2,583.87","2,589.473","2,501.118","2,513.947",69.923
2010-06-08,"2,513.947","2,531.882","2,491.647","2,511.729",2.218
2010-06-07,"2,511.729","2,527.104","2,491.661","2,553.593",-41.864
2010-06-04,"2,553.593","2,556.969","2,527.873","2,552.656",0.937
2010-06-03,"2,552.656","2,596.137","2,551.529","2,571.423",-18.767
2010-06-02,"2,571.423","2,572.343","2,521.057","2,568.283",3.14
2010-06-01,"2,568.283","2,598.897","2,534.267","2,592.147",-23.864
2010-05-31,"2,592.147","2,665.39","2,591.535","2,655.767",-63.62
2010-05-28,"2,655.767","2,686.542","2,641.405","2,655.918",-0.151
2010-05-27,"2,655.918","2,662.081","2,583.548","2,625.793",30.125
2010-05-26,"2,625.793","2,644.941","2,610.51","2,622.63",3.163
2010-05-25,"2,622.63","2,659.74","2,609.086","2,673.423",-50.793
2010-05-24,"2,673.423","2,680.493","2,596.318","2,583.522",89.901
2010-05-21,"2,583.522","2,584.452","2,481.974","2,555.94",27.582
2010-05-20,"2,555.94","2,609.639","2,551.452","2,587.807",-31.867
2010-05-19,"2,587.807","2,623.959","2,554.984","2,594.783",-6.976
2010-05-18,"2,594.783","2,603.32","2,529.625","2,559.931",34.852
2010-05-17,"2,559.931","2,663.882","2,557.239","2,696.629",-136.698
2010-05-14,"2,696.629","2,712.863","2,677.19","2,710.507",-13.878
2010-05-13,"2,710.507","2,711.066","2,646.896","2,655.714",54.793
2010-05-12,"2,655.714","2,668.118","2,604.198","2,647.574",8.14
2010-05-11,"2,647.574","2,751.07","2,638.533","2,698.757",-51.183
2010-05-10,"2,698.757","2,713.061","2,646.589","2,688.383",10.374
2010-05-07,"2,688.383","2,732.183","2,665.812","2,739.702",-51.319
2010-05-06,"2,739.702","2,838.951","2,734.999","2,857.151",-117.449
2010-05-05,"2,857.151","2,857.293","2,770.328","2,835.277",21.874
2010-05-04,"2,835.277","2,862.555","2,809.132","2,870.611",-35.334
2010-04-30,"2,870.611","2,875.806","2,820.949","2,868.432",2.179
2010-04-29,"2,868.432","2,928.93","2,867.938","2,900.331",-31.899
2010-04-28,"2,900.331","2,916.676","2,865.469","2,907.928",-7.597
2010-04-27,"2,907.928","2,962.145","2,866.342","2,969.503",-61.575
2010-04-26,"2,969.503","2,996.828","2,965.832","2,983.537",-14.034
2010-04-23,"2,983.537","3,015.633","2,966.785","2,999.484",-15.947
2010-04-22,"2,999.484","3,023.641","2,978.457","3,033.278",-33.794
2010-04-21,"3,033.278","3,034.327","2,972.096","2,979.533",53.745
2010-04-20,"2,979.533","2,998.913","2,941.35","2,980.297",-0.764
2010-04-19,"2,980.297","3,096.785","2,977.774","3,130.302",-150.005
2010-04-16,"3,130.302","3,159.672","3,121.366","3,164.966",-34.664
2010-04-15,"3,164.966","3,181.663","3,135.99","3,166.183",-1.217
2010-04-14,"3,166.183","3,167.658","3,145.555","3,161.251",4.932
2010-04-13,"3,161.251","3,173.634","3,101.483","3,129.263",31.988
2010-04-12,"3,129.263","3,156.211","3,111.899","3,145.347",-16.084
2010-04-09,"3,145.347","3,146.459","3,114.788","3,118.709",26.638
2010-04-08,"3,118.709","3,143.827","3,110.256","3,148.222",-29.513
2010-04-07,"3,148.222","3,161.081","3,132.236","3,158.681",-10.459
2010-04-06,"3,158.681","3,177.968","3,141.93","3,157.957",0.724
2010-04-02,"3,157.957","3,159.598","3,141.866","3,147.416",10.541
2010-04-01,"3,147.416","3,148.344","3,111.935","3,109.105",38.311
2010-03-31,"3,109.105","3,130.112","3,101.756","3,128.468",-19.363
2010-03-30,"3,128.468","3,132.576","3,113.767","3,123.798",4.67
2010-03-29,"3,123.798","3,130.279","3,071.69","3,059.715",64.083
2010-03-26,"3,059.715","3,067.707","3,009.905","3,019.176",40.539
2010-03-25,"3,019.176","3,051.356","3,012.308","3,056.808",-37.632
2010-03-24,"3,056.808","3,076.749","3,052.213","3,053.125",3.683
2010-03-23,"3,053.125","3,082.965","3,051.211","3,074.576",-21.451
2010-03-22,"3,074.576","3,083.345","3,061.759","3,067.75",6.826
2010-03-19,"3,067.75","3,069.662","3,031.023","3,046.089",21.661
2010-03-18,"3,046.089","3,063.586","3,035.019","3,050.479",-4.39
2010-03-17,"3,050.479","3,050.757","2,994.893","2,992.841",57.638
2010-03-16,"2,992.841","2,993.843","2,963.438","2,976.939",15.902
2010-03-15,"2,976.939","3,013.517","2,963.494","3,013.412",-36.473
2010-03-12,"3,013.412","3,057.519","3,011.972","3,051.282",-37.87
2010-03-11,"3,051.282","3,070.935","3,025.309","3,048.927",2.355
2010-03-10,"3,048.927","3,085.994","3,034.739","3,069.141",-20.214
2010-03-09,"3,069.141","3,084.85","3,028.69","3,053.232",15.909
2010-03-08,"3,053.232","3,058.832","3,030.905","3,031.065",22.167
2010-03-05,"3,031.065","3,044.165","3,011.088","3,023.373",7.692
2010-03-04,"3,023.373","3,102.398","3,016.215","3,097.005",-73.632
2010-03-03,"3,097.005","3,098.456","3,061.467","3,073.108",23.897
2010-03-02,"3,073.108","3,095.992","3,060.956","3,087.842",-14.734
2010-03-01,"3,087.842","3,093.095","3,054.554","3,051.943",35.899
2010-02-26,"3,051.943","3,067.525","3,041.689","3,060.618",-8.675
2010-02-25,"3,060.618","3,063.004","3,022.373","3,022.177",38.441
2010-02-24,"3,022.177","3,023.739","2,955.069","2,982.575",39.602
2010-02-23,"2,982.575","2,998.907","2,938.753","3,003.398",-20.823
2010-02-22,"3,003.398","3,026.659","3,002.811","3,018.133",-14.735
2010-02-12,"3,018.133","3,018.858","2,993.437","2,985.499",32.634
2010-02-11,"2,985.499","3,001.636","2,976.079","2,982.5",2.999
2010-02-10,"2,982.5","2,983.179","2,958.217","2,948.842",33.658
2010-02-09,"2,948.842","2,957.474","2,929.21","2,935.174",13.668
2010-02-08,"2,935.174","2,954.266","2,922.187","2,939.402",-4.228
2010-02-05,"2,939.402","2,959.233","2,918.909","2,995.308",-55.906
2010-02-04,"2,995.308","3,015.126","2,968.68","3,003.835",-8.527
2010-02-03,"3,003.835","3,005.131","2,890.021","2,934.713",69.122
2010-02-02,"2,934.713","2,990.748","2,930.559","2,941.36",-6.647
2010-02-01,"2,941.36","2,981.374","2,912.887","2,989.292",-47.932
2010-01-29,"2,989.292","3,024.848","2,968.453","2,994.143",-4.851
2010-01-28,"2,994.143","3,006.039","2,963.891","2,986.607",7.536
2010-01-27,"2,986.607","3,028.647","2,972.627","3,019.394",-32.787
2010-01-26,"3,019.394","3,107.198","3,001.956","3,094.411",-75.017
2010-01-25,"3,094.411","3,136.999","3,092.926","3,128.588",-34.177
2010-01-22,"3,128.588","3,147.829","3,062.629","3,158.863",-30.275
2010-01-21,"3,158.863","3,176.147","3,126.902","3,151.85",7.013
2010-01-20,"3,151.85","3,255.128","3,148.334","3,246.874",-95.024
2010-01-19,"3,246.874","3,268.806","3,236.839","3,237.098",9.776
2010-01-18,"3,237.098","3,238.242","3,202.207","3,224.152",12.946
2010-01-15,"3,224.152","3,241.815","3,197.221","3,215.55",8.602
2010-01-14,"3,215.55","3,219.016","3,165.596","3,172.658",42.892
2010-01-13,"3,172.658","3,232.818","3,165.485","3,273.966",-101.308
2010-01-12,"3,273.966","3,275.202","3,180.085","3,212.75",61.216
2010-01-11,"3,212.75","3,306.751","3,197.328","3,195.997",16.753
2010-01-08,"3,195.997","3,198.92","3,149.017","3,192.776",3.221
2010-01-07,"3,192.776","3,268.819","3,176.707","3,254.215",-61.439
2010-01-06,"3,254.215","3,295.868","3,253.044","3,282.179",-27.964
2010-01-05,"3,282.179","3,290.512","3,221.462","3,243.76",38.419
2010-01-04,"3,243.76","3,295.279","3,243.319","3,277.139",-33.379
